Affiliation,Country,count,latitude,longitude
The Catholic University of Korea Incheon St. Mary's Hospital,South Korea,4,36.638392,127.6961188
The Faculty of Health Sciences,Australia,4,53.3428954,-6.2520062
The First Affiliated Hospital of Wenzhou Medical University,China,4,35.0000663,104.999955
"The First Affiliated Hospital, Zhejiang University School of Medicine",China,4,35.0000663,104.999955
The Gem and Jewelry Institute of Thailand (Public Organization),Thailand,4,14.8971921,100.83273
The Institute for the Promotion of Teaching Science and Technology,Thailand,4,14.8971921,100.83273
The Second Affiliated Hospital Zhejiang University School of Medicine,China,4,35.0000663,104.999955
"The University of Hong Kong, State Key Laboratory of Liver Research",Hong Kong,4,22.350627,114.1849161
The Wistar Institute,United States,4,39.7837304,-100.445882
Thungsong Hospital,Thailand,4,14.8971921,100.83273
Tir Na Nog,United Kingdom,4,54.5555925,-5.599872246
Tokyo City University,Japan,4,35.56109525,139.5755263
Tongji University,China,4,31.28473925,121.4969491
Toronto Metropolitan University,Canada,4,43.6585342,-79.37846743
Tree Moments Co. Ltd,Thailand,4,14.8971921,100.83273
Tufts University School of Dental Medicine,United States,4,39.7837304,-100.445882
Tulane University,United States,4,29.94121955,-90.12010089
UC Davis School of Medicine,United States,4,38.5529775,-121.4527317
UCL Institute of Ophthalmology,United Kingdom,4,51.5271258,-0.091017361
UCLA Stein Eye Institute,United States,4,39.7837304,-100.445882
UCSF Benioff Children‘s Hospital,United States,4,37.7647716,-122.3896641
UCSF Helen Diller Family Comprehensive Cancer Center,United States,4,39.7837304,-100.445882
Uluslararas? K?br?s ?niversitesi,Cyprus,4,35.2219162,33.4169878
United States Agency for International Development,United States,4,5.3708444,-3.99378
Universal Scientific Education and Research Network (USERN),Brazil,4,-10.3333333,-53.2
Universal Scientific Education and Research Network (USERN),Brazil,4,14.8971921,100.83273
Universidad Catolica Boliviana,Bolivia,4,-16.522801,-68.11182475
Universidad Central de Venezuela,Venezuela,4,10.4901789,-66.89166332
Universidad de las Am?ricas Puebla,Mexico,4,19.0544632,-98.28496803
Universidad de Panam?,Panama,4,8.98470415,-79.53294428
Universidad de Sevilla,Spain,4,6.2694028,-75.5657913
Universidad del Rosario,Colombia,4,4.60001055,-74.07334728
Universidad Diego Portales,Chile,4,-33.45125615,-70.6612753
Universidad Manuela Beltr?n,Colombia,4,4.6422895,-74.05416297
Universidad Nacional Aut?noma de Honduras,Honduras,4,14.08657005,-87.16504858
Universidad Nacional de Educacion a Distancia,Spain,4,19.42909585,-99.15818799
"Universidad Peruana Cayetano Heredia, Facultad de Medicina Alberto Hurtado",Peru,4,-6.8699697,-75.0458515
Universidade do Algarve,Portugal,4,37.0275406,-7.922353523
Universidade do Extremo Sul Catarinense,Brazil,4,-28.70254605,-49.40829172
Universidade Eduardo Mondlane,Mozambique,4,-25.95045745,32.59872888
Universidade Federal de Santa Catarina,Brazil,4,-27.60341335,-48.52244247
Universidade Federal de Uberl?ndia,Brazil,4,-18.94413695,-48.21385052
Universit? Campus Bio-Medico di Roma,Italy,4,41.76737275,12.46955153
Universit? Politecnica delle Marche,Italy,4,43.92064535,12.90881026
Universit? Vita-Salute San Raffaele,Italy,4,45.506811,9.265174418
Universitair Ziekenhuis Brussel,Belgium,4,50.88780565,4.308082783
Universitas Islam Indonesia,Indonesia,4,-7.68806485,110.41383
Universit?t Bayreuth,Germany,4,49.9270796,11.58722662
Universit?t Bielefeld,Germany,4,52.0376885,8.493223284
"Universit?t Graz, Institut f?r Chemie",Austria,4,47.59397,14.12456
Universitatea de Medicina si Farmacie Grigore T. Popa din Iasi,Romania,4,45.9852129,24.6859225
Universit?tsklinikum Leipzig und Medizinische Fakult?t,Germany,4,51.1638175,10.4478313
Universit? C?te d'Azur,France,4,43.716067,7.264897361
Universite de Pau et des Pays de L'Adour,France,4,43.3146145,-0.365330614
Universit? de Reims Champagne-Ardenne,France,4,49.2518359,4.0375247
Universit? de Tunis El Manar,Tunisia,4,36.8298752,10.14541111
Universit? de Yaound? I,Cameroon,4,3.8566243,11.49998066
"Universit? d'Ottawa, Facult? de M?decine",Canada,4,61.0666922,-107.991707
Universit? Ibn Tofail,Morocco,4,34.2456621,-6.587067475
Universit? Laval,Canada,4,46.78116215,-71.27680024
Universit? Libanaise,Lebanon,4,33.7050516,35.57045902
Universit? Paris Nanterre,France,4,48.9042269,2.213951787
Universit? Paris-Est Cr?teil Val de Marne,France,4,48.7882159,2.443921893
Universite Paul-Valery Montpellier III,France,4,43.6325304,3.870108807
Universiti Sains Islam Malaysia,Malaysia,4,2.84566745,101.7801058
University of Alkafeel,Iraq,4,32.0696677,44.29009361
University of Bradford,United Kingdom,4,53.79165215,-1.766118394
University of Cape Coast Ghana,Ghana,4,5.118337,-1.288578298
University of Development Alternative,Bangladesh,4,23.7520204,90.3670992
University of Lahore,Pakistan,4,32.0400106,72.8348701
University of Liberal Arts Bangladesh,Bangladesh,4,23.7409187,90.37436444
University of Limerick,Ireland,4,52.67325805,-8.569809654
University of Louisville Health Sciences Center,United States,4,39.7837304,-100.445882
University of Macau,Macao,4,22.1283648,113.5437784
"University of Maryland, Baltimore County (UMBC)",United States,4,39.7837304,-100.445882
University of Michigan,United States,4,42.2942142,-83.71003894
University of Muhammadiyah Jakarta,Indonesia,4,-2.4833826,117.8902853
University of New England Australia,Australia,4,-30.49011375,151.6393281
University of North Texas,United States,4,33.2098926,-97.15147625
University of Regina,Canada,4,50.4152275,-104.589
University of Sahiwal,Pakistan,4,30.3308401,71.247499
University of Science and Technology (UST),South Korea,4,36.638392,127.6961188
University of Science and Technology Bannu,Pakistan,4,33.02662015,70.70113768
University of Science and Technology Beijing,China,4,39.99023335,116.3531753
University of Shanghai for Science and Technology,China,4,31.29501605,121.5506739
University of Sharjah,United Arab Emirates,4,25.26519105,55.91143243
University of St. Gallen,Switzerland,4,47.4300025,9.372218409
University of Wolverhampton,United Kingdom,4,52.5901648,-2.127780814
University of Zagreb School of Medicine,Croatia,4,45.3658443,15.6575209
"University of Zagreb, Faculty of Humanities and Social Sciences",Croatia,4,45.3658443,15.6575209
Univerza v Ljubljani Medicinska Fakulteta,Slovenia,4,46.054124,14.5226823
Uniwersytet Miko?aja Kopernika w Toruniu,Poland,4,53.0257784,18.62043326
Ural Federal University,Russian Federation,4,56.8431578,60.6509809
Urmia University of Medical Sciences,Iran,4,37.5630606,45.0561356
USDA ARS Beltsville Agricultural Research Center,United States,4,39.7837304,-100.445882
Uttaradit Rajabhat University,Thailand,4,14.8971921,100.83273
VA Boston Healthcare System,United States,4,42.3267795,-71.10998975
VA San Diego Healthcare System,United States,4,32.87487075,-117.2315823
Vall d'Hebron Institut de Recerca,Spain,4,41.42784845,2.13895406
Vanderbilt-Ingram Cancer Center,United States,4,36.1401329,-86.8027387
Vietnam Institute of Geosciences and Mineral Resources,Viet Nam,4,20.98258235,105.7939238
VinUniversity,Viet Nam,4,20.9885973,105.9460279
VSB – Technical University of Ostrava,Czech Republic,4,49.7439047,15.3381061
Waikato Hospital,New Zealand,4,-37.80537155,175.2829745
Walter and Eliza Hall Institute of Medical Research,Australia,4,-24.7761086,134.755
Wayne State University School of Medicine,United States,4,39.7837304,-100.445882
Weight Loss and Metabolic Surgery Center,Japan,4,47.7087718,-122.3349419
Weill Cornell Medical Center,United States,4,40.7647021,-73.9540033
Wenzhou University,China,4,27.92370425,120.6520972
Westerdijk Fungal Biodiversity Institute - KNAW,Netherlands,4,52.2434979,5.6343227
Western Digital (Thailand) Co.,Thailand,4,14.8971921,100.83273
Western Kentucky University,United States,4,36.984529,-86.457647
Wolfson College Oxford,United Kingdom,4,51.77111545,-1.254366174
Wonkwang University,South Korea,4,35.968779,126.9591018
"Wonkwang University (WKU), School of Medicine",South Korea,4,36.638392,127.6961188
Worcester State University,United States,4,42.26771945,-71.84270163
Wuhan National Laboratory for Optoelectronics,China,4,35.0000663,104.999955
Yokohama City University,Japan,4,35.33328345,139.6179232
ZHAW Zurich University of Applied Sciences,Switzerland,4,47.49684345,8.729807168
Zhongnan Hospital of Wuhan University,China,4,30.55629965,114.3476403
"Zoetis Inc., USA",United States,4,39.7837304,-100.445882
?Rungrueng-Fertilizer.?co,Thailand,3,14.8971921,100.83273
302 Millitary Hospital,China,3,16.4869905,107.571484
Aalborg Universitetshospital,Denmark,3,57.03817135,9.905666538
Aalto University,Finland,3,60.1860789,24.82810207
Abdus Salam International Centre for Theoretical Physics,Italy,3,45.703696,13.71861074
Academia Rom?na,Romania,3,44.44643545,26.09008783
"Academia Sinica, Institute Of Physics",Taiwan,3,23.5983227,120.8353769
"Academia Sinica, Research Center for Environmental Changes",Taiwan,3,23.5983227,120.8353769
Acuitas Therapeutics,Canada,3,61.0666922,-107.991707
Addenbrooke's Hospital,United Kingdom,3,52.17469785,0.13996306
Adolphe Merkle Institute,Switzerland,3,46.7926876,7.155460901
AFRS (T),Thailand,3,14.8971921,100.83273
Afyon Kocatepe ?niversitesi,Turkey,3,38.81177256,30.53461383
Agency for Meteorology,Indonesia,3,-2.4833826,117.8902853
Agricultural Biotechnology Research Institute of Iran,Iran,3,32.6475314,54.5643516
Ajou University,South Korea,3,37.28300235,127.0453782
Akkineni Nageswara Rao College,India,3,16.42916965,80.96910257
Alberta Children’s Hospital Research Institute,Canada,3,61.0666922,-107.991707
Alexander Dubcek University of Trencin,Slovakia,3,48.7411522,19.4528646
Alfred-Wegener-Institut Helmholtz-Zentrum f?r Polar- und Meeresforschung,Germany,3,53.5332819,8.580111341
Alice Ho Miu Ling Nethersole Charity Foundation Professor in Nursing,Hong Kong,3,22.350627,114.1849161
"All India Institute of Medical Sciences, Bhubaneswar",India,3,22.3511148,78.6677428
"All India Institute of Medical Sciences, Patna",India,3,25.56103225,85.04218141
Alliance University,India,3,12.72975865,77.70876034
Al-Najaf Center for Cardiac Surgery and Transcatheter Therapy,Iraq,3,33.0955793,44.1749775
Al-Quds University,Palestine,3,31.75508955,35.26107044
Amnat Charoen Hospital,Thailand,3,16.157866,105.0123265
Ampang Hospital,Malaysia,3,3.12811,101.7639498
Amsterdam Cardiovascular Sciences,Netherlands,3,52.2434979,5.6343227
?ngstr?mlaboratoriet,Sweden,3,59.83837305,17.64636541
Ankara Medipol University,Turkey,3,38.9597594,34.9249653
Ankara Science University,Turkey,3,39.9239877,32.8458385
Ann &amp; Robert H. Lurie Children's Hospital of Chicago,United States,3,39.7837304,-100.445882
APC - AstroParticule et Cosmologie,France,3,46.603354,1.8883335
Apollo Gleneagles Hospital,India,3,22.5743908,88.40167009
Arellano University,Philippines,3,14.59975975,120.9964407
Asahikawa Medical University,Japan,3,43.72727785,142.3859274
ASEAN Studies Center,Thailand,3,18.79150095,98.9899901
Ashoka University,India,3,28.94690065,77.1014386
Asociaci?n Civil Impacta Salud y Educaci?n,Peru,3,-6.8699697,-75.0458515
Asociaci?n Psiqui?trica Mexicana,Mexico,3,19.4326296,-99.1331785
Association for the Improvement of Mental Health Programmes (AMH),Switzerland,3,46.7985624,8.2319736
ASST Fatebenefratelli Sacco,Italy,3,45.50140465,9.237340655
"A-Star, Institute of Molecular and Cell Biology",Singapore,3,1.357107,103.8194992
Athens General Hospital,Greece,3,37.996833,23.78368717
Atilim University,Turkey,3,39.8140459,32.72595453
Auckland University of Technology,New Zealand,3,-36.8529871,174.76642
AULSS4 Veneto Orientale,Italy,3,42.6384261,12.674297
Azienda Ospedaliera Careggi,Italy,3,43.808297,11.24839061
Azienda Ospedaliera di Perugia,Italy,3,42.6384261,12.674297
Azienda Ospedaliera Di Rilievo Nazionale Antonio Cardarelli,Italy,3,40.86523865,14.22413374
Azienda Ospedaliera S. Maria di Terni,Italy,3,42.55632255,12.65627086
Azienda Ospedaliera Universitaria Senese,Italy,3,42.6384261,12.674297
Azienda Ospedaliero Universitaria Pisana,Italy,3,42.6384261,12.674297
B. I. Stepanov Institute of Physics,Belarus,3,53.4250605,27.6971358
Babcock University,Nigeria,3,6.89005585,3.722437696
Babol University of Medical Sciences,Iran,3,36.53091565,52.67697812
Bah?e?ehir ?niversitesi,Turkey,3,41.042195,29.007683
Bai Jerbai Wadia Hospital for Children,India,3,22.3511148,78.6677428
Banaras Hindu University,India,3,25.2663747,82.9904648
Barnard College,United States,3,40.8094864,-73.96355098
Baruch College,United States,3,40.91386295,-73.13197938
"Beijing Children's Hospital, Capital Medical University",China,3,35.0000663,104.999955
Beijing Institute of Technology,China,3,39.9578214,116.3098237
Beijing Jiaotong University,China,3,39.95044035,116.336069
"Beijing Tongren Hospital, Capital Medical University",China,3,35.0000663,104.999955
Beijing University of Chemical Technology,China,3,40.2525863,116.1437701
Belarusian Medical Academy of Postgraduate Education,Belarus,3,53.4250605,27.6971358
Bennett University,India,3,28.45061085,77.58391182
Bilkent ?niversitesi,Turkey,3,39.87046905,32.75391934
BJ Government Medical College and Sassoon General Hospital,India,3,22.3511148,78.6677428
Bjorknes University College,Norway,3,64.5731537,11.52803644
"Blokhin National Medical Research Center of Oncology, Ministry of Health",Russian Federation,3,64.6863136,97.7453061
BNH Hospital,Thailand,3,13.72482265,100.535024
Boston Scientific Corporation,United States,3,45.0681216,-93.1491519
BRAC University,Bangladesh,3,23.7733146,90.424371
Bureau of Biotechnology in Livestock Production,Thailand,3,14.8971921,100.83273
"California State Polytechnic University, Humboldt",United States,3,40.87558755,-124.0779998
California State University San Marcos,United States,3,33.1295667,-117.1606492
"California State University, Fresno",United States,3,36.8209963,-119.7372976
"California State University, Sacramento",United States,3,38.5599044,-121.4240819
Can Tho University of Medicine and Pharmacy,Viet Nam,3,15.9266657,107.9650855
"Canadian National Collection of Insects, Arachnids and Nematodes",Canada,3,61.0666922,-107.991707
Care Dental College,India,3,22.3511148,78.6677428
Carnegie Observatories,United States,3,34.15631375,-118.1334413
Castle Peak Hospital Hong Kong,China,3,22.4100473,113.9734007
Celgene Corporation,United States,3,46.94237155,6.825853048
Center of Excellence for Pediatric Infectious Diseases and Vaccines,Thailand,3,14.8971921,100.83273
Center of Excellence in Diagnosis and Monitoring of Animal Pathogens (DMAP),Thailand,3,14.8971921,100.83273
"Centers for Disease Control (CDC), Thailand Field Station",Thailand,3,14.8971921,100.83273
Central China Normal University,China,3,30.5204122,114.3562864
Central South University of Forestry and Technology,China,3,28.13341185,112.9858525
Central University of Haryana,India,3,22.3511148,78.6677428
Central University of Kerala,India,3,12.39316345,75.09234787
Centre d’Immunologie de Marseille-Luminy,France,3,43.2337065,5.441949129
Centre for the Environment Fisheries and Aquaculture Science,United Kingdom,3,54.7023545,-3.2765753
Centre Hospitalier Lyon-Sud,France,3,45.70526455,4.809348594
Centre Hospitalier Universitaire de Nice,France,3,43.72451385,7.282179053
Centre Hospitalier Universitaire de Poitiers,France,3,46.603354,1.8883335
Centre Hospitalier Universitaire Hassan II,Morocco,3,34.0036766,-4.9637961
Centro de F?sica Nuclear da Universidade de Lisboa,Portugal,3,39.6621648,-8.1353519
Centro de Investigaci?n Biom?dica en Red de Enfermedades Hep?ticas y Digestivas,Spain,3,39.3260685,-4.8379791
Centro de Investigaci?n Biom?dica en Red-Fisiopatolog?a de la Obesidad y Nutrici?n,Spain,3,39.3260685,-4.8379791
Centro de Investigacion en Alimentacion y Desarrollo,Mexico,3,19.4326296,-99.1331785
Centro Nacional de Investigaci?n sobre la Evoluci?n Humana (CENIEH),Spain,3,39.3260685,-4.8379791
Chalmers University of Technology,Sweden,3,57.6897462,11.9765259
Chang'an University,China,3,34.23438245,108.952879
"Changchun Institute Of Applied Chemistry, Chinese Academy Of Sciences",China,3,35.0000663,104.999955
Changzheng Hospital,China,3,31.2336979,121.4629115
Chapman University,United States,3,33.79338165,-117.8516959
Chi Mei Medical Center,Taiwan,3,23.0209423,120.2215515
Chia-Nan University of Pharmacy and Science Taiwan,Taiwan,3,22.92225925,120.2276409
Chiayi Christian Hospital,Taiwan,3,23.50052,120.45159
